year,ID,start_V,end_V,LMI,duration_before_LMI,duration_after_LMI,intensity_range_1,intensity_range_2,total_intensity_range,start_P,end_P,LMP,type,start_lat,LMI_lat,end_lat
1989,WP301989,35.0,25.0,140.0,103.5,91.5,105.0,115.0,220.0,996.0,1012.0,915.0,medium,16.5,16.4,18.4
1990,WP301990,35.0,25.0,140.0,163.5,163.5,105.0,115.0,220.0,1004.0,1008.0,925.0,long,9.2,8.3,9.7
1991,WP301991,35.0,70.0,150.0,91.5,106.5,115.0,80.0,195.0,992.0,980.0,895.0,medium,5.1,11.6,33.1
1992,WP301992,35.0,85.0,125.0,175.5,37.5,90.0,40.0,130.0,1004.0,995.0,950.0,long,9.0,18.5,20.4
1993,WP301993,35.0,25.0,120.0,73.5,109.5,85.0,95.0,180.0,996.0,1008.0,950.0,medium,13.2,15.6,22.5
1995,WP301995,35.0,40.0,50.0,19.5,34.5,15.0,10.0,25.0,1004.0,1003.0,998.0,short,21.5,25.8,32.8
1996,WP301996,35.0,30.0,50.0,7.5,73.5,15.0,20.0,35.0,1000.0,1004.0,1000.0,short,17.7,17.9,15.6
1997,WP301997,35.0,28.0,65.0,49.5,160.5,30.0,37.0,67.0,1004.0,1007.0,985.0,long,7.9,9.3,15.4
1999,WP301999,35.0,54.0,65.0,40.5,16.5,30.0,11.0,41.0,997.0,988.0,980.0,short,18.4,27.7,33.6
2000,WP302000,35.0,58.0,90.0,91.5,58.5,55.0,32.0,87.0,998.0,985.0,960.0,medium,10.2,16.5,27.4
2001,WP302001,35.0,20.0,35.0,1.5,97.5,0.0,15.0,15.0,1000.0,1006.0,996.0,short,10.8,10.8,12.9
2002,WP302002,35.0,60.0,95.0,61.5,28.5,60.0,35.0,95.0,990.0,978.0,955.0,short,12.3,21.1,29.1
2004,WP302004,35.0,39.0,130.0,67.5,58.5,95.0,91.0,186.0,992.0,996.0,935.0,medium,6.4,13.7,22.9
2013,WP302013,35.0,20.0,35.0,1.5,346.5,0.0,15.0,15.0,1002.0,1007.0,996.0,long,10.8,10.8,12.5
2016,WP302016,35.0,20.0,140.0,85.5,85.5,105.0,120.0,225.0,1004.0,1008.0,915.0,medium,6.9,13.5,11.2
2017,WP302017,35.0,23.0,45.0,19.5,34.5,10.0,22.0,32.0,1002.0,1004.0,998.0,short,15.0,17.2,17.6
2018,WP302018,35.0,53.0,150.0,79.5,112.5,115.0,97.0,212.0,1004.0,980.0,900.0,medium,9.7,17.3,37.9
2019,WP302019,35.0,23.0,105.0,67.5,88.5,70.0,82.0,152.0,1002.0,1011.0,970.0,medium,7.6,11.8,14.4
1989,WP311989,35.0,60.0,95.0,109.5,52.5,60.0,35.0,95.0,996.0,970.0,940.0,medium,10.7,22.6,35.3
1990,WP311990,35.0,53.0,125.0,115.5,112.5,90.0,72.0,162.0,998.0,995.0,915.0,long,5.2,11.2,25.5
1991,WP311991,35.0,25.0,80.0,61.5,124.5,45.0,55.0,100.0,1000.0,1007.0,975.0,medium,7.2,11.2,27.2
1992,WP311992,35.0,38.0,160.0,133.5,214.5,125.0,122.0,247.0,1000.0,1002.0,900.0,long,8.3,11.3,24.5
1993,WP311993,35.0,25.0,50.0,43.5,85.5,15.0,25.0,40.0,1002.0,1008.0,992.0,medium,15.2,20.3,29.0
1995,WP311995,35.0,30.0,35.0,1.5,13.5,0.0,5.0,5.0,1000.0,1005.0,1000.0,short,16.6,16.6,16.5
1997,WP311997,35.0,20.0,65.0,37.5,91.5,30.0,45.0,75.0,998.0,1008.0,992.0,medium,11.7,13.5,15.8
2000,WP312000,35.0,20.0,85.0,37.5,133.5,50.0,65.0,115.0,998.0,1008.0,980.0,medium,10.6,14.5,21.4
2001,WP312001,35.0,20.0,35.0,1.5,7.5,0.0,15.0,15.0,997.0,1004.0,997.0,short,5.7,5.7,5.9
2002,WP312002,35.0,53.0,130.0,127.5,70.5,95.0,77.0,172.0,1004.0,988.0,940.0,medium,8.6,13.5,28.4
2004,WP312004,35.0,20.0,50.0,37.5,199.5,15.0,30.0,45.0,998.0,1004.0,994.0,long,8.2,10.0,19.8
2013,WP312013,35.0,29.0,170.0,85.5,97.5,135.0,141.0,276.0,1002.0,998.0,895.0,medium,6.1,10.2,22.6
2017,WP312017,35.0,23.0,40.0,25.5,16.5,5.0,17.0,22.0,1002.0,1004.0,1000.0,short,10.7,10.9,11.8
2018,WP312018,35.0,30.0,150.0,61.5,214.5,115.0,120.0,235.0,1002.0,1010.0,900.0,long,9.2,14.7,20.6
1989,WP321989,35.0,15.0,140.0,163.5,37.5,105.0,125.0,230.0,1002.0,1005.0,960.0,long,8.2,14.8,18.1
1992,WP321992,35.0,75.0,125.0,79.5,43.5,90.0,50.0,140.0,1002.0,980.0,940.0,medium,12.8,18.9,34.3
1994,WP321994,35.0,60.0,120.0,103.5,109.5,85.0,60.0,145.0,1000.0,985.0,910.0,long,10.3,17.6,36.6
1996,WP321996,35.0,30.0,90.0,73.5,109.5,55.0,60.0,115.0,1004.0,1004.0,975.0,medium,16.3,17.7,13.7
2001,WP322001,35.0,25.0,65.0,7.5,127.5,30.0,40.0,70.0,1010.0,1002.0,997.0,medium,1.5,1.5,3.0
2004,WP322004,35.0,30.0,55.0,43.5,46.5,20.0,25.0,45.0,1000.0,994.0,990.0,short,13.5,17.5,27.0
2017,WP322017,35.0,23.0,50.0,10.5,214.5,15.0,27.0,42.0,1000.0,1004.0,994.0,long,11.2,11.3,2.8
1989,WP331989,35.0,15.0,90.0,37.5,115.5,55.0,75.0,130.0,985.0,1010.0,960.0,medium,12.3,14.6,14.3
1994,WP331994,35.0,45.0,115.0,145.5,208.5,80.0,70.0,150.0,1002.0,1002.0,950.0,long,13.8,18.2,28.4
1996,WP331996,35.0,50.0,105.0,61.5,61.5,70.0,55.0,125.0,1002.0,996.0,965.0,medium,19.1,22.6,38.4
2000,WP332000,35.0,20.0,55.0,37.5,193.5,20.0,35.0,55.0,992.0,1002.0,990.0,long,8.7,11.1,8.6
2001,WP332001,35.0,43.0,155.0,193.5,70.5,120.0,112.0,232.0,1002.0,989.0,915.0,long,4.9,14.8,30.9
2017,WP332017,35.0,25.0,85.0,82.5,40.5,50.0,60.0,110.0,997.0,1007.0,970.0,medium,8.6,8.2,8.4
2018,WP332018,35.0,20.0,90.0,49.5,67.5,55.0,70.0,125.0,1004.0,1010.0,990.0,medium,10.9,9.8,12.0
1989,WP341989,35.0,23.0,140.0,85.5,133.5,105.0,117.0,222.0,1002.0,1005.0,925.0,long,10.6,13.2,22.6
1993,WP341993,35.0,30.0,95.0,85.5,25.5,60.0,65.0,125.0,1000.0,1004.0,960.0,medium,10.6,12.9,13.8
1994,WP341994,35.0,20.0,80.0,73.5,157.5,45.0,60.0,105.0,1002.0,1006.0,955.0,long,16.2,15.5,10.8
2000,WP342000,35.0,20.0,110.0,115.5,37.5,75.0,90.0,165.0,994.0,1004.0,955.0,medium,10.4,18.1,16.1
2018,WP342018,35.0,25.0,95.0,49.5,130.5,60.0,70.0,130.0,1000.0,1011.0,960.0,medium,5.9,13.4,26.7
1993,WP351993,35.0,25.0,105.0,139.5,31.5,70.0,80.0,150.0,1000.0,1006.0,955.0,medium,10.5,11.4,13.5
1994,WP351994,35.0,48.0,125.0,79.5,202.5,90.0,77.0,167.0,998.0,993.0,935.0,long,13.7,16.6,39.0
1995,WP351995,35.0,38.0,55.0,16.5,82.5,20.0,17.0,37.0,994.0,998.0,985.0,short,9.9,10.0,21.4
1996,WP351996,35.0,30.0,40.0,7.5,19.5,5.0,10.0,15.0,998.0,998.0,997.0,short,13.3,13.8,14.8
1989,WP361989,35.0,20.0,125.0,61.5,91.5,90.0,105.0,195.0,992.0,1008.0,925.0,medium,10.9,13.8,14.0
1993,WP361993,35.0,25.0,120.0,121.5,157.5,85.0,95.0,180.0,1000.0,1008.0,955.0,long,7.8,13.4,7.5
1994,WP361994,35.0,25.0,35.0,1.5,64.5,0.0,10.0,10.0,1000.0,1005.0,996.0,short,24.1,24.1,27.2
1996,WP361996,35.0,80.0,140.0,121.5,91.5,105.0,60.0,165.0,998.0,985.0,930.0,long,10.0,14.6,32.9
2018,WP362018,35.0,20.0,50.0,73.5,91.5,15.0,30.0,45.0,1004.0,1005.0,996.0,medium,6.6,7.9,13.1
1993,WP371993,35.0,20.0,70.0,55.5,151.5,35.0,50.0,85.0,1000.0,1008.0,975.0,long,7.5,9.2,7.5
1994,WP371994,35.0,60.0,135.0,145.5,88.5,100.0,75.0,175.0,1004.0,990.0,910.0,long,14.6,18.3,30.6
1996,WP371996_1,35.0,38.0,50.0,31.5,58.5,15.0,12.0,27.0,1004.0,998.0,998.0,short,9.6,11.9,18.3
1996,WP371996_2,35.0,30.0,45.0,4.5,157.5,10.0,15.0,25.0,996.0,1008.0,992.0,medium,19.3,19.4,9.6
1994,WP381994,35.0,29.0,115.0,97.5,163.5,80.0,86.0,166.0,1002.0,1010.0,950.0,long,7.9,11.2,17.4
1994,WP391994,35.0,25.0,50.0,79.5,112.5,15.0,25.0,40.0,1000.0,1004.0,985.0,medium,6.1,13.3,20.8
1996,WP421996_1,35.0,34.0,80.0,121.5,82.5,45.0,46.0,91.0,1002.0,996.0,975.0,long,8.4,11.8,19.5
1996,WP431996,35.0,35.0,45.0,13.5,25.5,10.0,10.0,20.0,1002.0,1002.0,998.0,short,7.2,6.6,6.6
