YEAR,USA_ATCF_ID,DELV
1986,WP021986,-2.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-5.0
1986,WP021986,-3.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,0.0
1986,WP021986,-2.0
1986,WP021986,-5.0
1987,WP021987,0.0
1987,WP021987,-2.0
1987,WP021987,-5.0
1987,WP021987,-5.0
1987,WP021987,-5.0
1987,WP021987,-3.0
1987,WP021987,0.0
1987,WP021987,-2.0
1987,WP021987,-5.0
1987,WP021987,-3.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1987,WP021987,0.0
1988,WP021988,-5.0
1988,WP021988,-5.0
1988,WP021988,-5.0
1988,WP021988,-5.0
1988,WP021988,-5.0
1988,WP021988,-8.0
1988,WP021988,-10.0
1988,WP021988,-10.0
1988,WP021988,-10.0
1988,WP021988,-10.0
1988,WP021988,-10.0
1988,WP021988,-10.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,-2.0
1989,WP021989,-5.0
1989,WP021989,-5.0
1989,WP021989,-5.0
1989,WP021989,-8.0
1989,WP021989,-10.0
1989,WP021989,-10.0
1989,WP021989,-10.0
1989,WP021989,-10.0
1989,WP021989,-10.0
1989,WP021989,-12.0
1989,WP021989,-15.0
1989,WP021989,-18.0
1989,WP021989,-20.0
1989,WP021989,-20.0
1989,WP021989,-20.0
1989,WP021989,-15.0
1989,WP021989,-10.0
1989,WP021989,-7.0
1989,WP021989,-5.0
1989,WP021989,-3.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,0.0
1989,WP021989,-4.0
1989,WP021989,-7.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,-2.0
1990,WP021990,-5.0
1990,WP021990,-3.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,-2.0
1990,WP021990,-5.0
1990,WP021990,-3.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
1990,WP021990,0.0
